GeneName	Responder1	Responder2	Responder3	Responder4	NonResponder1	NonResponder2	NonResponder3	NonResponder4
PTOV1	-0.63546014	-0.14533496	-0.06332898	-0.3484776	1.5172374	1.1849735	0.06332898	0.7751577
PTP4A1	-0.3348353	-0.088344336	0.12202811	0.31172633	1.0908964	0.088344336	-0.33691096	-0.40288568
PTP4A2	0.21835184	0.84593964	0.618834	1.4264207	-0.21835184	-0.56121874	-0.76734495	-1.348681
PTP4A3	0.022325039	3.3261023	-0.3800702	-0.89524364	-0.11723137	0.13805008	-0.022325039	0.8976779
PTPDC1	0.124797106	-0.06929994	0.6989176	0.5264323	0.04216981	-0.04216981	-0.718312	-0.33756232
PTPLA	-1.3042285	-0.77967525	0.74992347	0.037482023	0.21143842	1.0790303	-0.41284156	-0.037482023
PTPLAD1	0.33748412	-0.5177562	-0.16200471	0.15385985	0.23234439	-0.37388158	-0.15385985	1.0643508
PTPLAD2	3.3664274	2.2481723	-1.3200288	-1.4208822	1.0585957	-1.8446217	1.6106296	-1.0585957
PTPLB	2.1651707	-2.1970215	-0.14579105	-0.46758366	2.0644674	1.4495897	-0.67065954	0.14579105
PTPMT1	-0.18139744	0.9431424	-0.3379526	0.18139744	0.37121582	0.46480942	-0.4498067	-0.24687672
PTPN1	-0.85445476	0.7454374	-0.7335708	-0.6389072	0.7839377	0.5161097	-0.05313611	0.05313611
PTPN11	-0.33651257	0.36966372	-0.19428444	0.45598316	0.75882244	0.19428444	-0.6358752	-0.1974163
PTPN12	-0.34173965	-0.68357897	0.16043282	0.38619137	0.56339073	-0.16043282	-0.43863726	0.3523016
PTPN13	-2.8104343	-2.9843235	-0.011759281	0.011759281	-0.03650713	0.9257245	1.6559849	0.998858
PTPN14	-1.6440454	-0.5740862	-0.87051487	-0.3534813	1.2119288	2.493032	0.3534813	1.4176745
PTPN18	0.6378856	0.8774271	0.32156706	0.7691455	-0.40622473	-0.4295802	-0.3587799	-0.32156706
PTPN2	-0.47964573	0.5605235	-0.35879993	-0.021173477	0.30877018	0.021173477	-0.7142348	0.41222477
PTPN20A	1.9280319	3.1859856	-0.87723494	-0.1878562	-0.70535326	-0.60972166	0.27809572	0.1878562
PTPN20B	1.6271954	2.8190675	-1.2304125	-0.563704	-1.1148567	-0.45860577	0.45860577	0.7882581
PTPN21	1.6349502	-0.6123314	1.0511603	0.56794596	-0.39252758	0.040887356	-0.040887356	-1.5330257
PTPN22	2.5229697	4.124806	0.3011279	-0.22285795	0.22285795	-1.7533388	-0.9986849	-1.0661473
PTPN23	-0.8398793	0.14678025	-0.08369279	0.12801433	-0.65204453	-0.37252927	0.08369279	0.2798946
PTPN3	-0.14579415	-1.314162	1.7289107	1.8527825	-0.37438846	0.14579415	0.78417754	-0.8433845
PTPN4	1.0073268	0.07538152	0.8670471	1.2704294	-0.22741818	-0.07538152	-0.2770226	-0.38728786
PTPN5	0.8120456	2.49303	0.34033394	-0.005832195	-1.323936	-1.5592647	0.005831718	-0.5553665
PTPN6	0.033542156	2.187759	-0.7187176	-1.5672297	0.42408276	0.29449558	-0.24964762	-0.033542156
PTPN7	3.0439172	5.0497675	-2.41853	-1.7669654	2.2749972	-1.6028419	1.4883132	-1.4883132
PTPN9	-1.2129443	-0.05261016	0.05261016	0.27633786	0.09763265	-0.16921782	-0.2150433	0.45875
PTPRA	0.09442067	-0.40937066	-0.43268752	-0.4821117	0.49374795	0.32903028	-0.09442067	0.10809064
PTPRB	0.3226664	0.26851916	2.3293965	2.1033137	-1.3135107	-0.2787683	-3.6685522	-0.26851916
PTPRC	2.7557397	3.8019428	-2.4802222	-0.5537667	0.9668336	-1.5969539	0.5537667	-2.2752566
PTPRCAP	2.8409553	5.4891768	-1.2676215	-2.273376	1.3184943	-3.4438376	1.2676215	-2.703422
PTPRD	-0.6969533	0.99229765	1.3805962	0.79671764	-2.825944	-4.3674154	-0.35717106	0.35717106
PTPRE	1.6801944	0.102757454	1.0126786	0.8903518	-0.102757454	-1.0347047	-0.6111803	-1.1819835
PTPRF	-0.5738869	-3.3481889	0.022226334	-0.18881226	-0.022226334	0.62122726	0.35709715	0.53799915
PTPRG	4.710005	2.2107575	1.0248106	0.3144238	-0.3144238	-1.1585839	-0.9564469	-0.93729234
PTPRH	2.0240934	-0.12498546	3.2938173	2.5053737	0.12498546	-0.39573312	-0.779444	-1.3073785
PTPRJ	1.0530643	1.1788025	0.85468435	0.52308416	-0.90268993	-4.0564218	-0.52308416	-1.335381
PTPRK	0.35942364	-3.920957	0.43325615	0.1487608	-0.5822849	-0.1487608	-0.7941756	0.5783005
PTPRM	2.1707656	0.36129117	-0.36129117	-2.0011117	1.3524706	0.9972975	-0.786536	-2.6287072
PTPRN	-0.16891575	1.2419553	0.46193218	-1.4998112	0.16891575	0.22563267	-1.8987007	-1.4506245
PTPRN2	3.4726446	0.3586104	-0.01833415	0.2349565	-2.786795	-3.5308373	0.01833415	-2.8017056
PTPRO	-0.4209509	0.62013865	2.6141653	3.1753893	0.4209509	-2.628384	-2.449504	-2.507059
PTPRQ	1.9582844	3.4166265	-0.7711258	-0.14292431	-0.6852608	-0.5203543	0.19994211	0.14292431
PTPRR	-0.5998006	0.870564	1.2463694	-0.5774584	1.0345693	0.5774584	-2.3335605	-2.29381
PTPRS	0.6682024	-3.1755695	-5.0451837	-5.476688	0.15738678	-0.15738678	0.9805455	1.2264833
PTPRT	2.3102522	3.379355	-0.8223696	-0.20182133	-0.7567549	-0.5750294	0.7528081	0.20182133
PTPRU	0.15010118	-3.155428	0.9304681	0.92597246	-0.15010118	0.30413103	-0.29250717	-1.4427772
PTPRV	0.81783557	2.072231	0.29956746	0.15297627	-1.8291042	-0.15297627	-0.8192909	-1.038584
PTPRZ1	0.505703	0.646018	-3.5529265	-2.8984685	-2.9155107	-0.505703	3.2401705	3.5395465
PTRF	-0.024941921	0.58270264	0.081756115	0.024941921	0.07450628	-0.08041239	-0.5317211	-0.46902037
PTRH1	-0.21527171	0.070011854	-0.5561416	-0.070011854	-0.14593959	0.34244084	0.2776754	1.0066416
PTRH2	-0.076189995	-0.14997149	0.21250439	0.2085514	0.076189995	0.2083044	-0.70661306	-0.7418499
PTS	-0.5182266	-0.764235	-0.016508102	0.3220024	0.24396706	0.016508102	-0.15802526	0.5023041
PTTG1	-1.7998528	1.5940132	-1.0343165	-0.06729078	0.82854605	0.89152193	-0.22364998	0.06729078
PTTG1IP	0.044460535	-1.1932461	0.4090445	-0.08364463	0.14022756	-0.5568893	-0.024394274	0.024394274
PTTG2	-2.2953603	1.2906749	-1.247997	-0.34307742	0.83410573	0.9795821	-0.26229692	0.26229692
PTTG3P	-1.729948	-0.4302807	-0.5030093	0.14138842	1.0018039	0.8886547	-0.14138842	0.3582592
PTX3	0.9175036	2.02788	-2.1438344	-1.4924042	2.7575061	2.2875326	-0.9175036	-1.1758959
PUF60	-0.80337906	-0.24274206	-1.0936699	-0.30899906	0.5206146	0.34977722	0.24274206	0.8419771
PUM1	-0.07452774	-0.41338205	0.70853424	0.73515224	-0.005577087	0.058761597	-0.26173353	0.005577087
PUM2	-0.31394386	0.3932376	0.00564003	0.7114868	0.43007946	-0.00564003	-0.2906499	-0.6777859
PURA	0.91347957	-0.100934744	0.63396144	-0.22832799	0.100934744	0.36829066	-0.19269538	-0.42360425
PURB	-0.08657265	0.79522085	0.065060616	0.31232357	-0.065838814	-0.065060616	-0.2375207	0.99403286
PURG	1.991291	3.4297495	-0.8238096	-0.17414188	-0.6524544	-0.45583534	0.2975831	0.1741414
PUS1	-1.8191156	0.60972404	0.025473118	-0.025473118	0.2452054	-0.42680025	-0.7498913	0.32981062
PUS10	1.1301885	2.3541088	-1.0350394	-1.1886139	0.7548866	-0.5097642	-0.39910364	0.39910364
PUS3	-0.53784704	0.8850298	-0.15914965	0.20271349	0.15914965	0.62557745	-0.84218025	-0.66953135
PUS7	-0.9487164	-0.40517974	0.4584186	1.162049	-0.50342584	-0.3575709	0.3575709	1.7311733
PUS7L	1.9394565	3.6994557	-0.5859175	-0.14209986	-0.71929264	-0.54582214	0.21932602	0.14209938
PUSL1	-0.9899006	0.735497	-0.06264305	0.83911324	-0.21116066	0.06264305	0.10675478	-0.67323685
PVALB	0.82443595	1.9074681	-0.33858466	-0.550009	-0.1355207	0.2898562	-1.0758908	0.1355207
PVR	-0.18386984	1.1618657	-0.0260849	-0.46599293	1.7352648	1.0992217	-0.53445387	0.0260849
PVRIG	4.1194725	4.6510935	-1.2742379	-2.159135	1.7441552	-3.4808419	1.2742379	-2.7180579
PVRL1	-2.124103	-1.3231297	0.12297678	-0.0540843	0.0540843	1.4363666	0.67626286	-0.9244418
PVRL2	0.1126914	-4.446171	-0.1126914	-0.5404401	1.2202964	0.38516283	0.63983345	-0.81018305
PVRL3	3.1905596	-0.11479688	4.5533276	4.713155	0.11479688	-1.1270039	-3.0428903	-3.2462661
PVRL4	-3.8571591	-4.881067	-0.86504173	-0.22170639	0.22170639	1.265132	0.6755452	0.38610935
PVT1	-2.1859226	0.20458364	0.7331438	0.6959286	-0.64324856	-0.9414005	-0.20458364	0.3983965
PWP1	-0.12054396	0.91935444	-0.70222044	-0.2592616	0.32346773	0.3869586	-0.582572	0.12054396
PWP2	-0.7634485	0.22792172	0.3819883	0.30527663	-0.40995812	-0.22792172	-0.4160211	0.42824817
PWRN1	2.0251336	3.2820396	-0.8219757	-0.15971327	-0.630918	-0.46810246	0.20636225	0.15971327
PWRN2	1.7542787	3.4245772	1.9469175	-0.32744122	-0.8892975	-0.68451786	0.035505295	-0.035504818
PWWP2A	-0.37418413	-0.49102497	0.4484563	0.24042845	-0.021649837	0.021649837	-0.8415899	0.26127577
PWWP2B	-0.5667653	-3.150669	0.10617018	0.13963747	-0.57377195	-0.10617018	0.5148897	0.36116362
PXDN	1.5148902	-2.8323236	0.23796797	-0.6538129	0.694757	0.32456636	-0.32087708	-0.23796797
PXDNL	0.87413025	2.4066157	-1.828105	-1.1277218	2.374714	3.1293297	-0.8741298	-0.9066801
PXK	1.165132	1.824337	0.11213446	0.6863828	-0.11213446	-0.3006301	-0.3247223	-0.77182055
PXMP2	0.29629326	0.18903589	0.05567074	-0.05567074	-1.6739511	-2.4089193	-0.39749193	0.13946152
PXMP3	1.7489672	3.3131804	0.646544	-0.028459072	-0.36323786	-0.57853746	0.028459549	-0.049578667
PXMP4	1.3632622	-1.6977577	-0.21735096	0.08293915	-0.08293915	0.270195	-0.33597374	0.3260708
PXN	-0.20600557	-2.4471073	0.20600557	0.38595057	1.320518	0.5696864	-2.3677301	-2.5419497
PXT1	1.9804826	3.417766	-0.8156071	-0.1542368	-0.60112715	-0.38794088	0.215209	0.1542368
PYCARD	-0.9341545	-1.3604989	-0.006696701	0.006696701	0.61272526	1.6228371	0.11182165	-0.79199886
PYCR1	0.42980313	-0.39951348	0.31669068	1.048795	-0.77813315	-2.7820385	-0.31669068	0.74224114
PYCR2	-0.092155695	-0.12293315	-0.24658895	-0.04208684	0.5167072	0.7055967	0.04208684	1.1096103
PYCRL	-0.71987844	-0.008182287	-0.9454224	-0.6200011	0.44233012	0.22323537	0.008182287	0.38753438
PYDC1	-1.1345761	-1.4326847	0.46962857	-0.46475768	0.8594525	1.9416764	0.43522048	-0.43522048
PYDC2	1.7536345	3.168016	-0.9248185	-0.29579353	-0.9179888	0.82372475	0.045186043	-0.04518652
PYGB	-0.17518997	-1.5389295	1.7292376	1.4414997	-1.3230276	-1.2825565	0.21322775	0.17518997
PYGL	-1.0495782	-3.9761505	-0.34155226	0.026440144	0.9095683	0.63555384	0.91983795	-0.026440144
PYGM	2.978146	3.2517729	-0.8144655	-0.09945774	-0.70960665	-0.58181095	0.11164665	0.09945774
PYGO1	2.5941591	3.3078737	-1.1655893	-0.012182236	1.6993003	0.012182236	-0.16813421	-0.22615099
PYGO2	-0.6222408	0.034860373	-0.81513476	-0.668205	-0.034860373	1.0521424	0.06105876	0.35721803
PYHIN1	1.9560709	3.3900557	-0.8555341	-0.18056202	-0.7093272	-0.56110764	0.23144484	0.18056202
PYROXD1	0.41591382	0.18968415	0.51388764	0.75718045	-0.6021197	-0.18968415	-0.36385655	-0.40088105
PYROXD2	-0.036839724	-0.16955495	0.843755	0.49520326	0.036839724	0.1464622	-0.82030225	-0.6758549
PYY	1.9129004	3.5161052	-0.7921772	-0.14754295	-0.70951605	-0.5119567	0.18973637	0.14754295
PYY2	-0.44790816	0.6034105	-2.1602838	-0.8819158	-0.030887365	0.25273442	0.030887365	0.6019223
PZP	1.9325542	3.4877372	-0.7730408	-0.14399481	-0.37711525	-0.4928894	0.1832099	0.14399433
QARS	-0.15787888	0.4296527	0.2882824	1.027216	-0.9587002	-0.06462479	0.06462431	-0.21317482
QDPR	0.041992188	-1.1076403	1.0307417	0.8569956	0.22697735	-0.041992188	-1.7742839	-2.533616
QKI	-0.20001292	2.035064	-0.56693625	-0.56820464	-0.0401299	0.0401299	0.25886798	0.93545175
QPCT	0.064781666	-0.03462839	4.0311723	2.69344	-0.54202414	0.03462839	-1.4725714	-3.9788785
QPCTL	-1.1132009	0.16510558	-0.4802463	-0.16510558	0.4623773	0.6744077	-1.4754679	0.42783427
QPRT	0.43221378	-0.6756401	1.891778	1.4198551	-0.43221378	0.71630764	-4.0578814	-6.0263395
QRFP	-1.794311	-0.5410323	-0.56786203	-0.30710936	0.30710936	0.45120955	0.575171	0.5669794
QRFPR	-0.4247961	0.8901801	0.4247961	1.6752901	-3.0301561	-2.9017773	-2.109931	1.4625006
QRICH1	-0.24781847	0.64875793	0.23032045	0.4018569	0.056226254	-0.056226254	-0.51772976	-0.21609831
QRICH2	1.474225	3.7711701	-1.0128894	-0.59459543	-0.54503345	-0.74526215	0.545033	2.1150312
QRSL1	1.3599882	2.7694468	0.031246185	-0.08011818	-0.18675327	1.0942059	-0.36674738	-0.031246662
QSER1	0.029824018	-0.09166503	0.32075667	-0.08837056	1.4649656	0.95775867	-0.029824018	-0.077426195
QSOX1	1.2801907	-1.7536476	1.7449572	1.8533394	-0.59971213	0.080979586	-0.080979586	-1.3958986
QSOX2	-1.2026341	1.3069875	0.41390157	0.32898068	-0.11725736	-1.1406572	-1.127609	0.11725736
QTRT1	1.5518479	2.4902349	-0.4198966	-0.8121414	-0.5122576	-0.1223793	0.1223793	1.031919
QTRTD1	-1.5962024	-1.5849104	0.38456297	0.19907808	0.27604055	-0.19907808	-1.292057	0.21558523
R3HCC1	0.013549328	0.6801367	-0.7179694	-0.0347085	-0.013549328	0.4418006	-0.3325491	0.019285679
R3HDM1	-0.46977806	1.0198131	-0.08706617	0.5603938	0.08706617	-0.35658932	-0.4073038	0.48949194
R3HDM2	0.077005625	-0.0187428	0.0187428	-0.05081439	0.15887284	0.12825418	-0.16483617	-0.43726516
R3HDML	1.4399719	3.1250882	-0.43773508	-0.047821045	-1.1702366	0.047821045	-0.2885418	0.17339516
RAB10	-0.6615081	-1.1076393	0.28249788	-0.11498499	0.11498499	0.12143564	0.7505989	-0.60650873
RAB11A	-0.2556305	-1.340961	0.5729971	0.46143436	-0.3141985	-0.1936388	0.28266382	0.1936388
RAB11B	-1.2170088	-0.42946172	-0.009734869	-1.4016211	0.009734869	0.25892568	0.18086362	0.5292618
RAB11FIP1	0.28848195	-0.28848195	1.1250117	1.2981465	-1.7696011	-1.4198048	1.8867614	-0.36092734
RAB11FIP2	-0.32373238	0.14400339	0.08716583	0.40233278	-0.08716583	0.3295765	-0.24713087	-0.39123058
RAB11FIP3	-9.40E-04	9.40E-04	1.3428493	0.995913	-0.25492144	-0.37604713	-0.39121056	0.28451204
RAB11FIP4	0.45683074	-2.555106	1.5436733	1.3855407	-2.2797406	-0.9019592	0.20779729	-0.20779729
RAB11FIP5	-0.04992509	-2.841728	0.178787	-0.59667325	0.21176314	0.43049216	0.04992509	-0.39798188
RAB12	-0.3557856	-0.48473573	-0.93771386	0.16357112	1.2833488	1.2553213	-0.16357112	0.6620033
RAB13	-0.20186448	-3.1188896	-0.24760938	-0.56218743	0.33506656	1.470968	0.20186448	0.5360906
RAB14	0.78117585	1.0109756	0.27122378	-0.27122378	-0.7971971	-1.7870595	0.85380816	-1.0943372
RAB15	1.5564167	-1.1524174	2.931146	3.7662127	-0.8027656	-1.400029	0.018146276	-0.018146276
RAB17	0.8611107	-2.5786576	0.60364246	0.12077522	-0.12077522	0.20323563	-1.9370723	-3.7422485
RAB18	-0.13588476	-1.2173219	-0.016382694	-0.15869951	0.016382694	0.2614503	0.89253044	2.1284623
RAB19	0.86074495	2.476035	1.4170732	2.1575918	-1.6186352	-1.2460952	-0.86074495	-0.9082384
RAB1A	0.23544168	-0.45343304	0.018678188	-0.046636105	0.119100094	0.21704435	-0.33244133	-0.018678188
RAB1B	-0.561903	1.0696511	-0.06904411	-0.07063675	0.06904411	0.4359417	0.30958223	-0.19357109
RAB20	0.35711026	-0.35711026	1.8556063	1.4679615	0.56405616	-1.0011036	-1.5752037	-3.4122956
RAB21	-0.26418948	-2.6091816	-0.37073112	-0.50993323	1.0230267	0.7992823	0.26418948	0.662884
RAB22A	0.4647212	-0.954679	0.057181835	-0.13790369	0.14193773	-0.034780025	-0.28115368	0.034780025
RAB23	1.176049	-0.13801837	-0.039607763	0.039607763	1.138737	-0.44816136	1.6843665	-0.3785522
RAB24	-0.09941411	1.4951327	-0.01162076	-0.19619489	0.43352485	0.9385698	0.01162076	-1.5161631
RAB25	-1.4405203	-5.012484	0.09668541	-0.09668541	-0.3193617	1.1605301	2.0121942	0.99300575
RAB26	-0.030021906	0.030021906	2.6061876	4.180908	-1.1734307	0.5192735	-1.939738	-1.9970915
RAB27A	0.6160946	1.0388155	-0.124913216	0.124913216	-0.3446908	-0.9814496	0.6213956	-1.9095507
RAB27B	0.05730152	0.3678069	-0.106295586	0.40239334	-0.5228739	-0.18174505	1.6167445	-0.05730152
RAB28	0.41476774	0.7634311	0.1630106	0.33122635	-0.1630106	-0.32646894	-0.88098097	-0.78774595
RAB2A	-0.2706883	-0.31441188	-0.28158498	0.15191817	-0.015822649	0.11063933	0.015822649	0.14794612
RAB2B	-1.7556479	-0.4716189	-0.3929479	-0.80146766	0.3929479	0.7160089	0.4852302	0.86960244
RAB30	1.2430415	1.5514936	0.5772848	-0.4526782	-0.3380909	-0.2263236	-0.6644373	0.2263236
RAB31	0.62628675	-0.26283097	-7.601348	-6.9191227	1.7051365	-0.7081783	0.7238767	0.26283097
RAB32	-0.32986307	-0.8944082	1.3446574	1.3386998	0.32986307	-0.8241949	0.33224773	-0.95935917
RAB33A	2.3900936	4.013564	-0.028230429	0.028230429	0.25662446	-1.3638752	-0.3794167	-1.6629493
RAB33B	2.0176544	3.2745328	-0.87890816	-0.23610544	-0.69638586	-0.59111977	0.28647137	0.23610497
RAB34	-0.29891992	-2.6830566	-6.9895935	-6.388973	1.8419235	2.0258873	0.29891992	1.0523698
RAB35	-0.8596766	0.07785821	-0.88041425	-0.75754094	0.5476682	0.7225797	0.1993897	-0.07785821
RAB36	-0.035861492	-0.35361147	0.34969902	0.6649294	0.33177853	-0.25224924	0.035861492	-0.47070646
RAB37	3.9918644	2.614374	-0.597605	-0.37991118	-0.6389377	0.32853484	0.9295924	-0.32853484
RAB38	-3.4399722	-1.8128674	-6.173012	-5.537695	2.225032	2.4960864	1.8734691	1.8128674
RAB39	1.9872103	3.4762616	-0.8102217	-0.1583023	-0.6391926	-0.40496588	0.2057743	0.1583023
RAB39B	3.6688461	4.6402016	-0.7582798	-0.13922405	-0.6925931	-0.45736122	0.19422722	0.13922405
RAB3A	0.20290112	0.8094423	-0.5350783	-0.60945296	-0.20290112	-0.3070991	1.2938974	1.5993884
RAB3B	-0.32408738	0.98572373	-0.9456246	0.32408738	-2.5991843	-2.8110106	1.9136612	3.0396774
RAB3C	1.781558	3.3502507	-0.9407644	-0.3302579	-0.81462	0.5099697	0.028526783	-0.028526783
RAB3D	-0.35380673	0.007888079	-1.0981052	-1.1696093	-0.007888079	0.7978437	1.2729685	1.0847123
RAB3GAP1	-0.16070676	-0.5135257	-0.3435719	-0.1617167	0.45128417	0.74830604	0.16070676	0.6613338
RAB3GAP2	0.48182583	0.7554021	-0.5501766	-0.35304928	0.2191515	0.012162209	-0.383039	-0.012162209
RAB3IL1	-0.13852358	1.1674452	-2.8308978	-2.030542	0.93067074	-0.85479355	0.13852358	0.481771
RAB3IP	-0.6569741	0.05395913	-0.05395913	0.23214316	2.0502136	1.6048906	-2.2527435	-2.5987756
RAB40AL	-0.67624044	-0.053923607	0.45713186	-0.4059229	-0.28950596	0.053923607	0.439322	1.1694112
RAB40B	-0.2724855	-0.20927835	0.8249409	0.20927835	-1.0980508	-0.3512485	0.37125564	1.7995579
RAB40C	-1.4763613	-2.3942714	0.2684307	-0.25220776	0.7666149	1.46245	-0.39218473	0.25220776
RAB41	1.9783912	3.448092	-0.78442955	-0.15742111	-0.72971916	-0.42243242	0.27556992	0.15742159
RAB42	-0.13445759	0.13445759	-1.1010995	-1.2498469	1.0300193	1.0327721	0.24618673	-0.32825518
RAB43	0.26700187	-0.14648318	0.14648318	0.77335525	-1.1679461	-0.45283723	-0.27380252	0.678458
RAB4A	-0.8355584	-2.7752743	-0.12665415	0.12665415	0.25136995	1.381475	-1.4784384	0.43714285
RAB4B	-1.3543417	-1.568774	-0.7096455	-0.38471723	0.5530517	0.38471723	0.45974183	0.9128063
RAB5A	-0.40926385	0.26355577	0.6746948	0.4868667	-0.38731408	-0.09419942	0.09419942	-0.5184834
RAB5B	-0.65921974	-1.0340681	0.013144016	-0.48844862	0.66107893	0.3056016	0.7180338	-0.013144016
RAB5C	-0.76692486	-0.15110159	-0.047235966	0.047235966	1.4207273	1.4488482	0.4014187	-0.1371355
RAB6A	-0.39627647	-1.594068	0.07433128	-0.20146751	0.07685757	-0.07433128	0.43076468	0.23871422
RAB6B	-0.040867805	1.5784144	-1.3671308	-2.1778302	-1.0011649	0.040867805	1.1389866	2.4388561
RAB7A	0.015239239	-0.9182005	0.1609788	-0.3502717	0.44720984	0.47734785	-0.25434208	-0.015239239
RAB7B	-0.087892294	-2.0038254	-4.345873	-4.8517923	1.1603148	2.7482579	0.087892294	0.49948716
RAB7L1	0.20976305	0.6240983	-0.84782887	-1.5443149	0.47359324	0.654861	-0.59072495	-0.20976305
RAB8A	0.5354769	1.8025424	-0.008723021	0.688925	-0.19731116	-0.36789775	0.008723021	-0.53267074
RAB8B	2.4590273	2.5318632	-0.2120657	-0.14297152	1.1164646	0.14297152	-1.4177418	-1.7212114
RAB9A	-0.46290255	-0.3034029	-0.48959017	0.32926893	0.9538903	1.4149051	0.3034029	-0.48275614
RAB9B	0.861783	2.390489	-1.8882704	-1.2596846	1.2810402	1.3964376	-0.86178255	-0.94571733
RAB9P1	-1.1323802	-1.3918216	0.43638444	-0.185004	1.0687039	1.677192	0.185004	-0.33811355
RABAC1	1.1812057	1.1725059	-0.7503004	0.30697536	-0.04443264	-0.1750555	-0.030293941	0.030293465
RABEP1	0.04052329	0.578356	0.08902049	-0.04052329	-0.14611411	-0.5797646	-0.10945487	0.7451556
RABEP2	-0.15993619	1.1485617	0.63470817	0.9906032	-0.44834065	0.15354896	-0.15354896	-1.2702696
RABEPK	-0.48884273	0.32067752	0.17716908	0.5358479	-0.007044554	-0.31609797	0.007044554	-0.029358625
RABGAP1	-1.0384583	-0.1207428	0.1489191	0.14547157	-0.28159237	-0.19524193	0.1207428	0.16434288
RABGAP1L	0.61291575	1.9841058	-0.11090064	0.1633246	-1.131736	0.004964113	-0.004964113	-0.82362866
RABGEF1	-0.2792728	-1.799165	0.7535603	0.40987515	-0.5452907	-0.012520552	0.012520552	0.32332826
RABGGTA	-0.52228475	0.016646624	-0.10591245	-0.5265925	-0.016646624	0.656338	1.417187	0.6726873
RABGGTB	-0.5255513	-0.11499691	0.63952684	0.5532012	-0.6010618	-0.5661979	0.11499691	1.346787
RABIF	0.3327284	1.7096725	-1.319015	-1.6650648	-0.92666197	0.020167828	-0.020167828	0.2823248
RABL2A	-0.002322912	0.002322912	3.254264	0.30381894	-0.57317805	-0.56336	-0.107866526	0.16041493
RABL3	-0.12542176	-0.31365275	0.7040508	0.43771243	-0.42173505	-0.44840646	0.12542176	0.75557446
RABL4	0.38243055	-0.3241639	-0.07420492	-0.6136346	0.07420492	0.2523384	-0.39675474	0.14564085
RABL5	0.12333274	0.8238776	-0.68784976	-0.49720883	-0.12333274	0.6570027	-0.20412564	0.79240155
RAC1	-0.37711692	-1.0109456	0.95762086	0.67204785	-0.7129295	-0.6657045	0.37711692	0.40297818
RAC2	1.4045489	2.9770439	-0.6130979	-1.0735872	0.02259183	-1.3633907	-0.02259183	0.78197217
RAC3	-0.9131818	-1.3420982	-0.96728563	0.6898751	-0.024714947	0.024714947	1.8265772	1.795383
RACGAP1	-1.3093557	0.7046828	-0.0743494	0.25359154	0.3980074	0.0743494	-0.62958384	-0.08600235
RACGAP1P	-0.5108261	0.76779747	-1.855546	-1.4030209	-0.101266384	0.32419443	0.101266384	0.30458832
RAD1	-1.5562706	0.19529438	-0.6236057	-0.19529438	1.0098553	0.9296322	-0.23671436	0.8007536
RAD17	-0.52790976	0.75132465	0.32526731	7.63E-06	0.29161692	-7.63E-06	-1.0714378	-0.7565818
RAD18	-0.65238595	1.1420481	1.2591074	1.4677112	0.036907434	-0.036907434	-0.71097684	-0.122118235
RAD21	-0.1704514	0.9066317	-0.36077905	-0.23045564	0.6902511	0.019433737	-0.019433737	0.5468061
RAD21L1	1.8648162	3.1208243	-0.5346775	-0.33540487	0.011578083	-0.33111858	0.08323574	-0.011578083
RAD23A	-0.18285036	0.42236137	-0.33526945	0.18285036	-1.0585647	-0.55265665	0.57500553	1.6244035
RAD23B	-0.1118443	1.9552968	0.05140376	0.9795549	-0.4946978	-0.56453013	-0.05140376	0.062111616
RAD50	-0.8748429	-0.2915423	0.5753472	0.2915423	0.60184216	0.4401257	-0.5649121	-0.48760295
RAD51	-2.4046307	0.6854124	-0.21848345	0.002940655	-0.002940655	0.050495625	-0.3130331	0.7150264
RAD51AP1	-1.8073797	1.8716106	-0.20578814	0.20578814	1.6680312	0.56588984	-1.5051775	-0.42871046
RAD51AP2	1.9385695	5.822133	-0.77691126	-0.14002657	-0.72384167	-0.5604625	0.2348857	0.14002657
RAD51C	-0.41772938	1.6244321	-0.42237377	0.22347736	0.3779621	0.66905403	-0.9563842	-0.22347736
RAD51L1	0.08733153	1.6696184	-0.08733153	-0.46928668	0.80592895	0.91311526	-0.5930526	-0.4432118
RAD51L3	-0.16405606	1.7527854	-0.7013719	-0.83810973	0.3016665	-0.4283445	0.16405606	1.2439377
RAD52	-1.0741014	0.5916095	-0.64406157	-0.49665785	0.67845774	0.49665785	-0.5240736	0.5422411
RAD54B	-2.1056812	0.5616925	0.7649472	0.37604356	0.3633597	-0.3633597	-1.2258961	-0.44248986
